Fecha_Cambio,TC_Soles_Dolares,TC_Soles_Euros
2013-06-04,2.70928571428572,3.436
2013-06-05,2.71157142857143,3.447
2013-06-06,2.73214285714286,3.595
2013-06-07,2.72585714285714,3.537
2013-06-10,2.74642857142857,3.486
2013-06-11,2.75571428571429,3.478
2013-06-12,2.74185714285714,3.555
2013-06-13,2.725,3.6
2013-06-14,2.72128571428571,3.539
2013-06-17,2.73342857142857,3.492
2013-06-18,2.74785714285714,3.535
2013-06-19,2.74042857142857,3.623
2013-06-20,2.77857142857143,3.457
2013-06-21,2.78314285714286,3.65
2013-06-24,2.78557142857143,3.614
2013-06-25,2.78028571428571,3.553
2013-06-26,2.77971428571429,3.599
2013-06-27,2.77985714285714,3.521
2013-07-01,2.778,3.549
2013-07-02,2.78528571428571,3.607
2013-07-03,2.78485714285714,3.586
2013-07-04,2.78114285714286,3.477
2013-07-05,2.79142857142857,3.516
2013-07-08,2.78014285714286,3.428
2013-07-09,2.77014285714286,3.458
2013-07-10,2.781,3.527
2013-07-11,2.77185714285714,3.537
2013-07-12,2.76885714285714,3.539
2013-07-15,2.76442857142857,3.502
2013-07-16,2.75942857142857,3.526
2013-07-17,2.756,3.567
2013-07-18,2.76514285714286,3.51
2013-07-19,2.76928571428571,3.567
2013-07-22,2.76914285714286,3.562
2013-07-23,2.769,3.645
2013-07-24,2.78314285714286,3.59
2013-07-25,2.786,3.614
2013-07-26,2.78471428571429,3.613
2013-07-31,2.792,3.633
2013-08-01,2.79385714285714,3.59
2013-08-02,2.78814285714286,3.612
2013-08-05,2.78971428571429,3.572
2013-08-06,2.79428571428571,3.57
2013-08-07,2.79885714285714,3.625
2013-08-08,2.79214285714286,3.678
2013-08-09,2.79171428571429,3.649
2013-08-12,2.79557142857143,3.641
2013-08-13,2.79685714285714,3.638
2013-08-14,2.79571428571429,3.614
2013-08-15,2.798,3.622
2013-08-16,2.79642857142857,3.592
2013-08-19,2.79942857142857,3.617
2013-08-20,2.81842857142857,3.757
2013-08-21,2.81871428571429,3.694
2013-08-22,2.80814285714286,3.643
2013-08-23,2.81128571428571,3.732
2013-08-26,2.81157142857143,3.648
2013-08-27,2.81257142857143,3.716
2013-08-28,2.80814285714286,3.634
2013-08-29,2.80557142857143,3.667
2013-09-02,2.806,3.571
2013-09-03,2.80914285714286,3.675
2013-09-04,2.80642857142857,3.66
2013-09-05,2.80885714285714,3.592
2013-09-06,2.804,3.643
2013-09-09,2.79628571428571,3.589
2013-09-10,2.79542857142857,3.614
2013-09-11,2.78371428571429,3.658
2013-09-12,2.76971428571429,3.553
2013-09-13,2.77228571428571,3.648
2013-09-16,2.76157142857143,3.661
2013-09-17,2.76942857142857,3.639
2013-09-18,2.76942857142857,3.623
2013-09-19,2.74257142857143,3.692
2013-09-20,2.741,3.613
2013-09-23,2.74357142857143,3.642
2013-09-24,2.75485714285714,3.645
2013-09-25,2.76457142857143,3.658
2013-09-26,2.76471428571429,3.672
2013-09-27,2.77771428571429,3.65
2013-09-30,2.78114285714286,3.647
2013-10-01,2.782,3.646
2013-10-02,2.77857142857143,3.695
2013-10-03,2.77728571428571,3.749
2013-10-04,2.77714285714286,3.719
2013-10-09,2.78471428571429,3.657
2013-10-10,2.78057142857143,3.694
2013-10-11,2.77071428571429,3.681
2013-10-14,2.77014285714286,3.652
2013-10-15,2.76857142857143,3.646
2013-10-16,2.76071428571429,3.715
2013-10-17,2.75514285714286,3.732
2013-10-18,2.76257142857143,3.586
2013-10-21,2.77485714285714,3.618
2013-10-22,2.76157142857143,3.775
2013-10-23,2.76271428571429,3.724
2013-10-24,2.76242857142857,3.712
2013-10-25,2.757,3.688
2013-10-28,2.75928571428571,3.687
2013-10-29,2.757,3.772
2013-10-30,2.75685714285714,3.642
2013-10-31,2.76957142857143,3.758
2013-11-04,2.77557142857143,3.72
2013-11-05,2.79157142857143,3.674
2013-11-06,2.78828571428571,3.674
2013-11-07,2.793,3.674
2013-11-08,2.80428571428571,3.707
2013-11-11,2.79857142857143,3.624
2013-11-12,2.79814285714286,3.699
2013-11-13,2.79828571428571,3.698
2013-11-14,2.79814285714286,3.677
2013-11-15,2.79914285714286,3.727
2013-11-18,2.79914285714286,3.731
2013-11-19,2.80142857142857,3.689
2013-11-20,2.80114285714286,3.757
2013-11-21,2.80228571428571,3.737
2013-11-22,2.80171428571429,3.72
2013-11-25,2.80271428571429,3.722
2013-11-26,2.80328571428571,3.755
2013-11-27,2.80071428571429,3.779
2013-11-28,2.80142857142857,3.744
2013-11-29,2.80014285714286,3.76
2013-12-02,2.80085714285714,3.705
2013-12-03,2.80385714285714,3.71
2013-12-04,2.80314285714286,3.682
2013-12-05,2.80128571428571,3.678
2013-12-06,2.79771428571429,3.79
2013-12-09,2.79157142857143,3.772
2013-12-10,2.791,3.799
2013-12-11,2.79157142857143,3.793
2013-12-12,2.78428571428571,3.702
2013-12-13,2.76657142857143,3.714
2013-12-16,2.76157142857143,3.732
2013-12-17,2.76385714285714,3.703
2013-12-18,2.78028571428571,3.723
2013-12-19,2.78171428571429,3.64
2013-12-20,2.76814285714286,3.687
2013-12-23,2.76485714285714,3.644
2013-12-24,2.77914285714286,3.695
2013-12-26,2.78528571428571,3.695
2013-12-27,2.78585714285714,3.735
2013-12-30,2.79542857142857,3.715
2014-01-02,2.80285714285714,3.764
2014-01-03,2.80628571428571,3.781
2014-01-06,2.807,3.646
2014-01-07,2.80042857142857,3.677
2014-01-08,2.803,3.722
2014-01-09,2.80114285714286,3.769
2014-01-10,2.79628571428571,3.632
2014-01-13,2.79785714285714,3.707
2014-01-14,2.79942857142857,3.719
2014-01-15,2.80428571428571,3.702
2014-01-16,2.80871428571429,3.784
2014-01-17,2.80557142857143,3.793
2014-01-20,2.80871428571429,3.694
2014-01-21,2.80814285714286,3.642
2014-01-22,2.80657142857143,3.741
2014-01-23,2.80914285714286,3.682
2014-01-24,2.81971428571429,3.823
2014-01-27,2.82071428571429,3.813
2014-01-28,2.82142857142857,3.711
2014-01-29,2.82328571428571,3.687
2014-01-30,2.81757142857143,3.742
2014-01-31,2.82057142857143,3.724
2014-02-03,2.82271428571429,3.779
2014-02-04,2.823,3.715
2014-02-05,2.82328571428571,3.768
2014-02-06,2.822,3.743
2014-02-07,2.81928571428571,3.702
2014-02-10,2.81757142857143,3.766
2014-02-11,2.81671428571429,3.711
2014-02-12,2.81485714285714,3.721
2014-02-13,2.81671428571429,3.722
2014-02-14,2.81185714285714,3.797
2014-02-17,2.80228571428571,3.67
2014-02-18,2.806,3.78
2014-02-19,2.80771428571429,3.765
2014-02-20,2.80814285714286,3.67
2014-02-21,2.80585714285714,3.777
2014-02-24,2.80557142857143,3.837
2014-02-25,2.806,3.792
2014-02-26,2.80885714285714,3.816
2014-02-27,2.80242857142857,3.721
2014-02-28,2.798,3.828
2014-03-03,2.80314285714286,3.761
2014-03-04,2.79942857142857,3.764
2014-03-05,2.79771428571429,3.785
2014-03-06,2.79814285714286,3.726
2014-03-07,2.80185714285714,3.739
2014-03-10,2.80357142857143,3.769
2014-03-11,2.80057142857143,3.764
2014-03-12,2.80514285714286,3.771
2014-03-13,2.80514285714286,3.802
2014-03-14,2.80285714285714,3.787
2014-03-17,2.80671428571429,3.87
2014-03-18,2.80914285714286,3.865
2014-03-19,2.81328571428571,3.833
2014-03-20,2.81242857142857,3.758
2014-03-21,2.80928571428571,3.779
2014-03-24,2.80928571428571,3.767
2014-03-25,2.81114285714286,3.822
2014-03-26,2.81071428571429,3.822
2014-03-27,2.81028571428571,3.812
2014-03-28,2.80957142857143,2.809
2014-03-31,2.80842857142857,3.743
2014-04-01,2.806,3.725
2014-04-02,2.80714285714286,3.754
2014-04-03,2.81114285714286,3.699
2014-04-04,2.808,3.724
2014-04-07,2.80314285714286,3.727
2014-04-08,2.78942857142857,3.829
2014-04-09,2.79485714285714,3.706
2014-04-10,2.78457142857143,3.777
2014-04-11,2.78328571428571,3.785
2014-04-14,2.77371428571429,3.752
2014-04-15,2.77414285714286,3.758
2014-04-16,2.77914285714286,3.746
2014-04-21,2.77614285714286,3.754
2014-04-22,2.782,3.741
2014-04-23,2.78957142857143,3.826
2014-04-24,2.79014285714286,3.773
2014-04-25,2.80257142857143,3.74
2014-04-28,2.806,3.815
2014-04-29,2.80728571428571,3.85
2014-04-30,2.807,3.807
2014-05-02,2.80285714285714,3.743
2014-05-05,2.804,3.813
2014-05-06,2.801,3.763
2014-05-07,2.79985714285714,3.881
2014-05-08,2.78742857142857,3.772
2014-05-09,2.78742857142857,3.829
2014-05-12,2.78457142857143,3.754
2014-05-13,2.784,3.777
2014-05-14,2.784,3.712
2014-05-15,2.78571428571429,3.761
2014-05-16,2.78471428571429,3.768
2014-05-19,2.78714285714286,3.71
2014-05-20,2.79057142857143,3.695
2014-05-21,2.78771428571429,3.724
2014-05-22,2.78742857142857,3.682
2014-05-23,2.78585714285714,3.727
2014-05-26,2.78671428571429,3.689
2014-05-27,2.78514285714286,3.685
2014-05-28,2.77342857142857,3.672
2014-05-29,2.75785714285714,3.63
2014-05-30,2.76585714285714,3.707
2014-06-02,2.773,3.725
2014-06-03,2.77828571428571,3.696
2014-06-04,2.78457142857143,3.679
2014-06-05,2.78357142857143,3.723
2014-06-06,2.78328571428571,3.718
2014-06-09,2.78642857142857,3.711
2014-06-10,2.78928571428571,3.658
2014-06-11,2.79685714285714,3.696
2014-06-12,2.79514285714286,3.7
2014-06-13,2.79242857142857,3.703
2014-06-16,2.79514285714286,3.688
2014-06-17,2.80214285714286,3.724
2014-06-18,2.80128571428571,3.749
2014-06-19,2.799,3.68
2014-06-20,2.80685714285714,3.698
2014-06-23,2.80285714285714,3.711
2014-06-24,2.803,3.658
2014-06-25,2.80314285714286,3.737
2014-06-26,2.80471428571429,3.788
2014-06-27,2.79957142857143,3.714
2014-06-30,2.79471428571429,3.764
2014-07-01,2.79628571428571,3.701
2014-07-02,2.79442857142857,3.765
2014-07-03,2.78285714285714,3.718
2014-07-04,2.775,3.762
2014-07-07,2.77271428571429,3.632
2014-07-08,2.78214285714286,3.708
2014-07-09,2.78257142857143,3.706
2014-07-10,2.78071428571429,3.731
2014-07-11,2.78628571428571,3.726
2014-07-14,2.78328571428571,3.641
2014-07-15,2.78285714285714,3.698
2014-07-16,2.78242857142857,3.687
2014-07-17,2.79071428571429,3.64
2014-07-18,2.79,3.74
2014-07-21,2.79157142857143,3.636
2014-07-22,2.78614285714286,3.622
2014-07-23,2.78671428571429,3.653
2014-07-24,2.78457142857143,3.713
2014-07-25,2.78514285714286,3.691
2014-07-30,2.78985714285714,3.614
2014-07-31,2.79585714285714,3.644
2014-08-01,2.79685714285714,3.684
2014-08-04,2.80114285714286,3.642
2014-08-05,2.81271428571429,3.731
2014-08-06,2.80985714285714,3.693
2014-08-07,2.80914285714286,3.707
2014-08-08,2.80057142857143,3.74
2014-08-11,2.78957142857143,3.666
2014-08-12,2.789,3.634
2014-08-13,2.79371428571429,3.675
2014-08-14,2.79242857142857,3.628
2014-08-15,2.798,3.632
2014-08-18,2.81542857142857,3.589
2014-08-19,2.81914285714286,3.655
2014-08-20,2.82657142857143,3.582
2014-08-21,2.82257142857143,3.666
2014-08-22,2.82742857142857,3.675
2014-08-25,2.83314285714286,3.644
2014-08-26,2.83257142857143,3.675
2014-08-27,2.84014285714286,3.708
2014-08-28,2.84628571428571,3.638
2014-08-29,2.84271428571429,3.715
2014-09-01,2.84985714285714,3.634
2014-09-02,2.85214285714286,3.621
2014-09-03,2.84971428571429,3.661
2014-09-04,2.85371428571429,3.671
2014-09-05,2.848,3.558
2014-09-08,2.851,3.593
2014-09-09,2.85714285714286,3.64
2014-09-10,2.85442857142857,3.634
2014-09-11,2.85514285714286,3.624
2014-09-12,2.86028571428571,3.639
2014-09-15,2.86042857142857,3.558
2014-09-16,2.85757142857143,3.668
2014-09-17,2.85885714285714,3.682
2014-09-18,2.86214285714286,3.676
2014-09-19,2.86385714285714,3.649
2014-09-22,2.87014285714286,3.539
2014-09-23,2.87357142857143,3.596
2014-09-24,2.876,3.617
2014-09-25,2.87785714285714,3.643
2014-09-26,2.89614285714286,3.653
2014-09-29,2.89371428571429,3.611
2014-09-30,2.891,3.631
2014-10-01,2.89028571428571,3.609
2014-10-02,2.89614285714286,3.629
2014-10-03,2.905,3.497
2014-10-06,2.90142857142857,3.542
2014-10-07,2.903,3.57
2014-10-09,2.90485714285714,3.612
2014-10-10,2.90571428571429,3.537
2014-10-13,2.90314285714286,3.544
2014-10-14,2.90428571428571,3.582
2014-10-15,2.90642857142857,3.647
2014-10-16,2.90728571428571,3.678
2014-10-17,2.90228571428571,3.586
2014-10-20,2.903,3.553
2014-10-21,2.9,3.624
2014-10-22,2.905,3.678
2014-10-23,2.90628571428571,3.631
2014-10-24,2.90871428571429,3.607
2014-10-27,2.91414285714286,3.556
2014-10-28,2.91542857142857,3.597
2014-10-29,2.91342857142857,3.654
2014-10-30,2.91714285714286,3.58
2014-10-31,2.92271428571429,3.616
2014-11-03,2.92357142857143,3.541
2014-11-04,2.92757142857143,3.663
2014-11-05,2.92871428571429,3.643
2014-11-06,2.93,3.577
2014-11-07,2.92742857142857,3.623
2014-11-10,2.92814285714286,3.584
2014-11-11,2.93014285714286,3.483
2014-11-12,2.93385714285714,3.588
2014-11-13,2.934,3.53
2014-11-14,2.934,3.584
2014-11-17,2.93071428571429,3.568
2014-11-18,2.92828571428571,3.502
2014-11-19,2.92771428571429,3.598
2014-11-20,2.92385714285714,3.564
2014-11-21,2.91614285714286,3.545
2014-11-24,2.915,3.528
2014-11-25,2.91542857142857,3.568
2014-11-26,2.91242857142857,3.588
2014-11-27,2.91085714285714,3.574
2014-11-28,2.91857142857143,3.497
2014-12-01,2.92714285714286,3.58
2014-12-02,2.93885714285714,3.494
2014-12-03,2.94057142857143,3.594
2014-12-04,2.94657142857143,3.615
2014-12-05,2.95228571428571,3.533
2014-12-09,2.96371428571429,3.624
2014-12-10,2.96042857142857,3.645
2014-12-11,2.96971428571429,3.553
2014-12-12,2.96271428571429,3.599
2014-12-15,2.962,3.556
2014-12-16,2.96928571428571,3.582
2014-12-17,2.95985714285714,3.537
2014-12-18,2.94114285714286,3.505
2014-12-19,2.94642857142857,3.512
2014-12-22,2.971,3.555
2014-12-23,2.97357142857143,3.541
2014-12-24,2.976,3.55
2014-12-26,2.97442857142857,3.534
2014-12-29,2.98528571428571,3.572
2014-12-30,2.98757142857143,3.608
2014-12-31,2.97914285714286,3.545
2015-01-05,2.98785714285714,3.548
2015-01-06,2.98228571428571,3.524
2015-01-07,2.98657142857143,3.503
2015-01-08,2.98785714285714,3.376
2015-01-09,2.98442857142857,3.456
2015-01-12,2.98742857142857,3.517
2015-01-13,2.98328571428571,3.45
2015-01-14,2.99342857142857,3.425
2015-01-15,2.99571428571429,3.427
2015-01-16,3.01085714285714,3.37
2015-01-19,3.009,3.361
2015-01-20,3.00928571428571,3.178
2015-01-21,3.00928571428571,3.46
2015-01-22,3.00371428571429,3.424
2015-01-23,3.01514285714286,3.275
2015-01-26,3.02,3.294
2015-01-27,3.02185714285714,3.405
2015-01-28,3.02785714285714,3.348
2015-01-29,3.04028571428571,3.369
2015-01-30,3.05757142857143,3.396
2015-02-02,3.05842857142857,3.319
2015-02-03,3.05685714285714,3.346
2015-02-04,3.061,3.394
2015-02-05,3.06028571428571,3.46
2015-02-06,3.06671428571429,3.429
2015-02-09,3.065,3.416
2015-02-10,3.07414285714286,3.347
2015-02-11,3.09114285714286,3.434
2015-02-12,3.07714285714286,3.451
2015-02-13,3.069,3.459
2015-02-16,3.08371428571429,3.335
2015-02-17,3.08214285714286,3.433
2015-02-18,3.08485714285714,3.466
2015-02-19,3.08614285714286,3.478
2015-02-20,3.08614285714286,3.411
2015-02-23,3.08985714285714,3.451
2015-02-24,3.09257142857143,3.441
2015-02-25,3.095,3.476
2015-02-26,3.09157142857143,3.415
2015-02-27,3.09328571428571,3.436
2015-03-02,3.09571428571429,3.427
2015-03-03,3.09085714285714,3.337
2015-03-04,3.093,3.391
2015-03-05,3.09571428571429,3.939
2015-03-06,3.09942857142857,3.32
2015-03-09,3.09728571428571,3.314
2015-03-10,3.09828571428571,3.312
2015-03-11,3.09914285714286,3.258
2015-03-12,3.09642857142857,3.243
2015-03-13,3.10042857142857,3.243
2015-03-16,3.09528571428571,3.227
2015-03-17,3.09657142857143,3.203
2015-03-18,3.098,3.258
2015-03-19,3.09557142857143,3.24
2015-03-20,3.08785714285714,3.245
2015-03-23,3.07657142857143,3.309
2015-03-24,3.07185714285714,3.325
2015-03-25,3.06528571428571,3.299
2015-03-26,3.07971428571429,3.248
2015-03-27,3.08942857142857,3.255
2015-03-30,3.09528571428571,3.29
2015-03-31,3.097,3.311
2015-04-01,3.09357142857143,3.255
2015-04-06,3.08985714285714,3.295
2015-04-07,3.097,3.22
2015-04-08,3.10157142857143,3.313
2015-04-09,3.11328571428571,3.179
2015-04-10,3.12228571428571,3.242
2015-04-13,3.12514285714286,3.22
2015-04-14,3.11971428571429,3.176
2015-04-15,3.12342857142857,3.239
2015-04-16,3.12371428571429,3.253
2015-04-17,3.125,3.289
2015-04-20,3.12542857142857,3.21
2015-04-21,3.13085714285714,3.235
2015-04-22,3.13214285714286,3.234
2015-04-23,3.13185714285714,3.357
2015-04-24,3.13328571428571,3.269
2015-04-27,3.13342857142857,3.279
2015-04-28,3.12614285714286,3.34
2015-04-29,3.11971428571429,3.374
2015-04-30,3.12657142857143,3.407
2015-05-04,3.13971428571429,3.379
2015-05-05,3.149,3.48
2015-05-06,3.14514285714286,3.531
2015-05-07,3.15328571428571,3.451
2015-05-08,3.14628571428571,3.451
2015-05-11,3.15228571428571,3.398
2015-05-12,3.152,3.406
2015-05-13,3.15057142857143,3.44
2015-05-14,3.14828571428571,3.47
2015-05-15,3.14614285714286,3.528
2015-05-18,3.151,3.563
2015-05-19,3.15342857142857,3.463
2015-05-20,3.15585714285714,3.417
2015-05-21,3.14828571428571,3.418
2015-05-22,3.14614285714286,3.415
2015-05-25,3.14971428571429,3.259
2015-05-26,3.15314285714286,3.372
2015-05-27,3.15,3.418
2015-05-28,3.152,3.378
2015-05-29,3.15642857142857,3.323
2015-06-01,3.15614285714286,3.407
2015-06-02,3.155,3.484
2015-06-03,3.15357142857143,3.459
2015-06-04,3.14585714285714,3.459
2015-06-05,3.15228571428571,3.364
2015-06-08,3.15242857142857,3.3
2015-06-09,3.152,3.47
2015-06-10,3.153,3.517
2015-06-11,3.15385714285714,3.413
2015-06-12,3.154,3.464
2015-06-15,3.15657142857143,3.378
2015-06-16,3.16114285714286,3.543
2015-06-17,3.16342857142857,3.505
2015-06-18,3.16171428571429,3.466
2015-06-19,3.16585714285714,3.455
2015-06-22,3.17214285714286,3.544
2015-06-23,3.17828571428571,3.546
2015-06-24,3.17557142857143,3.523
2015-06-25,3.16814285714286,3.528
2015-06-26,3.17142857142857,3.44
2015-06-30,3.17714285714286,3.527
2015-07-01,3.18028571428571,3.433
2015-07-02,3.17171428571429,3.456
2015-07-03,3.17242857142857,3.493
2015-07-06,3.17728571428571,3.389
2015-07-07,3.18142857142857,3.334
2015-07-08,3.18485714285714,3.456
2015-07-09,3.17971428571429,3.412
2015-07-10,3.17742857142857,3.468
2015-07-13,3.17785714285714,3.422
2015-07-14,3.17785714285714,3.481
2015-07-15,3.18085714285714,3.41
2015-07-16,3.178,3.324
2015-07-17,3.18057142857143,3.42
2015-07-20,3.18371428571429,3.389
2015-07-21,3.18,3.3
2015-07-22,3.18485714285714,3.429
2015-07-23,3.18842857142857,3.339
2015-07-24,3.189,3.46
2015-07-30,3.19128571428571,3.424
2015-07-31,3.19057142857143,3.445
2015-08-03,3.19157142857143,3.361
2015-08-04,3.19271428571429,3.355
2015-08-05,3.19928571428571,3.42
2015-08-06,3.20357142857143,3.435
2015-08-07,3.20142857142857,3.339
2015-08-10,3.20057142857143,3.366
2015-08-11,3.21428571428571,3.463
2015-08-12,3.226,3.475
2015-08-13,3.23185714285714,3.485
2015-08-14,3.23814285714286,3.532
2015-08-17,3.243,3.468
2015-08-18,3.24728571428571,3.569
2015-08-19,3.25242857142857,3.569
2015-08-20,3.26242857142857,3.553
2015-08-21,3.27028571428571,3.7
2015-08-24,3.28,3.739
2015-08-25,3.28057142857143,3.725
2015-08-26,3.30285714285714,3.74
2015-08-27,3.27728571428571,3.67
2015-08-28,3.24528571428571,3.603
2015-08-31,3.23414285714286,3.521
2015-09-01,3.24471428571429,3.616
2015-09-02,3.25228571428571,3.617
2015-09-03,3.22057142857143,3.536
2015-09-04,3.21314285714286,3.562
2015-09-07,3.22428571428571,3.422
2015-09-08,3.22471428571429,3.486
2015-09-09,3.22028571428571,3.535
2015-09-10,3.21957142857143,3.45
2015-09-11,3.20757142857143,3.597
2015-09-14,3.20442857142857,3.603
2015-09-15,3.20942857142857,3.508
2015-09-16,3.20442857142857,3.518
2015-09-17,3.19242857142857,3.55
2015-09-18,3.19028571428571,3.535
2015-09-21,3.193,3.564
2015-09-22,3.21085714285714,3.464
2015-09-23,3.22285714285714,3.558
2015-09-24,3.22342857142857,3.613
2015-09-25,3.21828571428571,3.547
2015-09-28,3.23157142857143,3.505
2015-09-29,3.23657142857143,3.496
2015-09-30,3.22242857142857,3.576
2015-10-01,3.22785714285714,3.578
2015-10-02,3.22328571428571,3.571
2015-10-05,3.21428571428571,3.563
2015-10-06,3.21871428571429,3.56
2015-10-07,3.21957142857143,3.521
2015-10-12,3.22542857142857,3.517
2015-10-13,3.23485714285714,3.58
2015-10-14,3.23914285714286,3.66
2015-10-15,3.23385714285714,3.587
2015-10-16,3.24014285714286,3.518
2015-10-19,3.25114285714286,3.558
2015-10-20,3.25642857142857,3.533
2015-10-21,3.26071428571429,3.618
2015-10-22,3.256,3.532
2015-10-23,3.26442857142857,3.493
2015-10-26,3.26971428571429,3.453
2015-10-27,3.278,3.471
2015-10-28,3.27657142857143,3.602
2015-10-29,3.28528571428571,3.555
2015-10-30,3.28514285714286,3.594
2015-11-02,3.28542857142857,3.464
2015-11-03,3.28514285714286,3.511
2015-11-04,3.286,3.467
2015-11-05,3.29842857142857,3.504
2015-11-06,3.31471428571429,3.464
2015-11-09,3.30842857142857,3.43
2015-11-10,3.31228571428571,3.38
2015-11-11,3.315,3.475
2015-11-12,3.32114285714286,3.495
2015-11-13,3.33285714285714,3.528
2015-11-16,3.34242857142857,3.424
2015-11-17,3.34385714285714,3.471
2015-11-18,3.35328571428571,3.457
2015-11-19,3.35457142857143,3.554
2015-11-20,3.35828571428571,3.442
2015-11-23,3.373,3.445
2015-11-24,3.375,3.568
2015-11-25,3.38171428571429,3.513
2015-11-26,3.37671428571429,3.414
2015-11-27,3.37371428571429,3.535
2015-11-30,3.37371428571429,3.504
2015-12-01,3.37528571428571,3.548
2015-12-02,3.37085714285714,3.552
2015-12-03,3.36628571428572,3.605
2015-12-04,3.37014285714286,3.508
2015-12-07,3.37385714285714,3.494
2015-12-09,3.37342857142857,3.605
2015-12-10,3.37414285714286,3.611
2015-12-11,3.37785714285714,3.604
2015-12-14,3.37885714285714,3.635
2015-12-15,3.373,3.541
2015-12-16,3.36942857142857,3.612
2015-12-17,3.37357142857143,3.556
2015-12-18,3.37757142857143,3.539
2015-12-21,3.37942857142857,3.614
2015-12-22,3.38928571428571,3.51
2015-12-23,3.39628571428571,3.692
2015-12-24,3.38942857142857,3.657
2015-12-28,3.39985714285714,3.62
2015-12-29,3.406,3.69
2015-12-30,3.40914285714286,3.633
2015-12-31,3.40971428571429,3.591
2016-01-04,3.42728571428571,3.519
2016-01-05,3.41542857142857,3.619
2016-01-06,3.41585714285714,3.574
2016-01-07,3.42128571428571,3.634
2016-01-08,3.42614285714286,3.695
2016-01-11,3.42457142857143,3.699
2016-01-12,3.42242857142857,3.597
2016-01-13,3.42114285714286,3.659
2016-01-14,3.42428571428571,3.544
2016-01-15,3.43071428571429,3.693
2016-01-18,3.428,3.584
2016-01-19,3.43171428571429,3.572
2016-01-20,3.445,3.581
2016-01-21,3.44542857142857,3.647
2016-01-22,3.44585714285714,3.697
2016-01-25,3.45671428571429,3.641
2016-01-26,3.467,3.729
2016-01-27,3.46357142857143,3.671
2016-01-28,3.46542857142857,3.765
2016-01-29,3.46914285714286,3.663
2016-02-01,3.48185714285714,3.63
2016-02-02,3.49228571428571,3.766
2016-02-03,3.49142857142857,3.745
2016-02-04,3.47628571428571,3.82
2016-02-05,3.48057142857143,3.722
2016-02-08,3.49128571428571,3.847
2016-02-09,3.50028571428571,3.782
2016-02-10,3.50542857142857,3.865
2016-02-11,3.51385714285714,3.844
2016-02-12,3.50728571428571,3.832
2016-02-15,3.50228571428571,3.732
2016-02-16,3.50785714285714,3.751
2016-02-17,3.50457142857143,3.857
2016-02-18,3.50328571428571,3.803
2016-02-19,3.51257142857143,3.851
2016-02-22,3.51828571428571,3.719
2016-02-23,3.52714285714286,3.807
2016-02-24,3.53542857142857,3.759
2016-02-25,3.52785714285714,3.807
2016-02-26,3.522,3.818
2016-02-29,3.52328571428571,3.747
2016-03-01,3.51985714285714,3.664
2016-03-02,3.50914285714286,3.799
2016-03-03,3.46357142857143,3.683
2016-03-04,3.43942857142857,3.737
2016-03-07,3.46042857142857,3.707
2016-03-08,3.46385714285714,3.659
2016-03-09,3.44,3.717
2016-03-10,3.43442857142857,3.769
2016-03-11,3.38028571428571,3.72
2016-03-14,3.355,3.584
2016-03-15,3.34271428571429,3.531
2016-03-16,3.37442857142857,3.677
2016-03-17,3.34728571428571,3.766
2016-03-18,3.37485714285714,3.653
2016-03-21,3.39171428571429,3.785
2016-03-22,3.41028571428571,3.753
2016-03-23,3.39657142857143,3.752
2016-03-28,3.35128571428571,3.7
2016-03-29,3.37957142857143,3.742
2016-03-30,3.35471428571429,3.653
2016-03-31,3.32214285714286,3.698
2016-04-01,3.344,3.775
2016-04-04,3.349,3.63
2016-04-05,3.36071428571429,3.633
2016-04-06,3.37728571428571,3.754
2016-04-07,3.40114285714286,3.653
2016-04-08,3.37742857142857,3.721
2016-04-11,3.27885714285714,3.716
2016-04-12,3.265,3.622
2016-04-13,3.26842857142857,3.64
2016-04-14,3.27157142857143,3.562
2016-04-15,3.27714285714286,3.554
2016-04-18,3.27228571428571,3.545
2016-04-19,3.24742857142857,3.62
2016-04-20,3.24742857142857,3.636
2016-04-21,3.25914285714286,3.503
2016-04-22,3.26657142857143,3.575
2016-04-25,3.28271428571429,3.659
2016-04-26,3.28228571428571,3.582
2016-04-27,3.28828571428571,3.675
2016-04-28,3.277,3.577
2016-04-29,3.27514285714286,3.646
2016-05-02,3.29114285714286,3.551
2016-05-03,3.33057142857143,3.623
2016-05-04,3.32742857142857,3.701
2016-05-05,3.317,3.766
2016-05-06,3.31442857142857,3.703
2016-05-09,3.33642857142857,3.657
2016-05-10,3.33014285714286,3.631
2016-05-11,3.33,3.757
2016-05-12,3.32614285714286,3.672
2016-05-13,3.33614285714286,3.694
2016-05-16,3.32885714285714,3.587
2016-05-17,3.315,3.645
2016-05-18,3.31942857142857,3.64
2016-05-19,3.33942857142857,3.715
2016-05-20,3.33042857142857,3.556
2016-05-23,3.34314285714286,3.571
2016-05-24,3.33842857142857,3.646
2016-05-25,3.33757142857143,3.675
2016-05-26,3.34042857142857,3.71
2016-05-27,3.35357142857143,3.619
2016-05-30,3.36028571428572,3.696
2016-05-31,3.37114285714286,3.597
2016-06-01,3.37942857142857,3.632
2016-06-02,3.371,3.546
2016-06-03,3.34142857142857,3.726
2016-06-06,3.31342857142857,3.672
2016-06-07,3.30414285714286,3.626
2016-06-08,3.28985714285714,3.74
2016-06-09,3.31028571428571,3.579
2016-06-10,3.32114285714286,3.618
2016-06-13,3.32914285714286,3.659
2016-06-14,3.33171428571429,3.63
